State Code,County Code,County Name/State Abbreviation,2010 Unemployment Rate (%),2011 Unemployment Rate (%),2012 Unemployment Rate (%),2013 Unemployment Rate (%),2014 Unemployment Rate (%),2015 Unemployment Rate (%),2016 Unemployment Rate (%),2017 Unemployment Rate (%),2018 Unemployment Rate (%),2019 Unemployment Rate (%),,
35.00,28.00,"Los Alamos County, NM",3.50,3.40,3.80,4.20,4.10,4.10,4.30,3.80,3.40,3.20,,
35.00,29.00,"Luna County, NM",19.30,19.50,19.60,18.90,17.90,17.50,14.60,13.90,11.80,12.20,,
35.00,31.00,"McKinley County, NM",9.50,9.60,9.40,10.10,10.00,9.90,9.50,8.50,7.10,7.00,,
35.00,33.00,"Mora County, NM",11.80,11.80,10.80,11.60,10.90,9.80,8.80,7.90,6.10,6.00,,
35.00,35.00,"Otero County, NM",6.90,6.60,6.40,6.40,6.20,6.30,6.10,6.00,4.90,4.90,,
35.00,37.00,"Quay County, NM",9.00,9.30,8.00,7.20,6.50,7.20,6.90,6.10,4.80,5.20,,
35.00,39.00,"Rio Arriba County, NM",8.80,8.90,9.10,9.50,8.60,8.10,7.50,6.30,5.20,5.30,,
35.00,41.00,"Roosevelt County, NM",6.00,5.50,5.50,5.60,5.50,5.50,5.80,5.10,4.30,4.50,,
35.00,43.00,"Sandoval County, NM",8.10,7.70,7.60,7.40,7.10,6.70,6.70,6.10,4.90,4.80,,
35.00,45.00,"San Juan County, NM",9.00,7.60,7.00,6.80,6.30,7.00,8.90,7.50,5.80,5.70,,
35.00,47.00,"San Miguel County, NM",9.20,9.20,8.70,8.30,8.00,7.80,7.80,7.30,5.90,5.80,,
35.00,49.00,"Santa Fe County, NM",6.50,6.00,5.70,5.60,5.40,5.40,5.30,5.00,4.10,3.90,,
35.00,51.00,"Sierra County, NM",8.80,9.50,9.60,9.70,9.10,9.20,8.50,7.70,7.00,6.80,,
35.00,53.00,"Socorro County, NM",7.40,7.30,6.80,7.40,7.30,7.60,7.40,6.30,5.30,5.80,,
35.00,55.00,"Taos County, NM",10.30,10.10,10.30,10.30,9.80,9.30,8.50,7.80,6.50,6.00,,
35.00,57.00,"Torrance County, NM",11.10,11.10,10.40,10.20,9.70,9.10,9.20,8.50,7.60,6.80,,
35.00,59.00,"Union County, NM",6.00,4.50,4.30,4.60,4.50,4.40,4.10,3.70,3.30,3.50,,
35.00,61.00,"Valencia County, NM",9.20,8.60,8.50,8.30,7.80,7.50,7.30,6.60,5.40,5.30,,
36.00,1.00,"Albany County, NY",7.10,7.00,7.20,6.20,4.90,4.40,4.10,4.20,3.70,3.60,,
36.00,3.00,"Allegany County, NY",9.30,9.00,8.50,7.70,6.30,6.50,6.40,6.60,5.60,5.50,,
36.00,5.00,"Bronx County, NY",12.00,12.00,12.50,11.70,9.50,7.60,7.10,6.20,5.60,5.40,,
36.00,7.00,"Broome County, NY",8.90,8.70,8.80,8.00,6.70,6.00,5.50,5.50,4.90,4.70,,
36.00,9.00,"Cattaraugus County, NY",9.70,9.40,9.50,8.70,7.10,6.30,6.10,6.20,5.30,5.10,,
36.00,11.00,"Cayuga County, NY",8.70,8.20,8.40,7.60,6.00,5.40,5.10,5.00,4.50,4.30,,
36.00,13.00,"Chautauqua County, NY",9.00,8.20,8.60,8.20,6.90,6.10,5.90,6.00,5.00,4.70,,
36.00,15.00,"Chemung County, NY",8.60,7.90,8.50,8.10,6.30,5.90,5.80,5.50,4.60,4.20,,
36.00,17.00,"Chenango County, NY",9.40,8.70,8.80,7.50,6.30,5.50,5.10,5.30,4.70,4.40,,
36.00,19.00,"Clinton County, NY",10.00,9.60,9.50,8.50,6.70,5.90,5.50,5.20,4.40,4.40,,
36.00,21.00,"Columbia County, NY",7.50,7.20,7.20,6.20,4.80,4.00,3.70,3.80,3.30,3.20,,
36.00,23.00,"Cortland County, NY",9.10,8.50,8.80,7.90,6.60,5.90,5.80,5.80,5.10,4.90,,
36.00,25.00,"Delaware County, NY",8.90,8.70,8.90,8.10,6.60,6.00,5.60,5.50,4.80,4.70,,
36.00,27.00,"Dutchess County, NY",7.90,7.60,7.90,6.80,5.40,4.50,4.20,4.30,3.70,3.60,,
36.00,29.00,"Erie County, NY",8.50,8.00,8.40,7.60,6.20,5.40,5.00,5.10,4.40,4.30,,
36.00,31.00,"Essex County, NY",9.30,9.20,9.70,8.50,6.90,6.10,5.40,5.50,4.80,4.70,,
36.00,33.00,"Franklin County, NY",9.10,9.20,9.70,9.10,7.30,6.60,5.80,6.00,5.10,4.90,,
36.00,35.00,"Fulton County, NY",10.80,10.70,11.20,9.70,7.70,6.50,5.80,5.70,5.10,5.00,,
36.00,37.00,"Genesee County, NY",8.20,7.90,8.00,7.00,5.60,5.00,4.70,4.80,4.20,3.90,,
36.00,39.00,"Greene County, NY",9.30,9.50,10.10,9.00,6.80,5.70,5.10,5.20,4.50,4.50,,
36.00,41.00,"Hamilton County, NY",10.10,10.00,10.90,9.80,7.50,6.80,6.60,7.40,6.80,6.00,,
36.00,43.00,"Herkimer County, NY",8.80,8.80,8.90,8.00,6.80,6.30,5.60,5.70,4.90,4.90,,
36.00,45.00,"Jefferson County, NY",9.40,9.80,10.00,9.50,7.70,6.60,6.30,6.50,5.60,5.60,,
36.00,47.00,"Kings County, NY",10.00,9.60,9.90,9.30,7.40,5.80,5.30,4.60,4.20,4.10,,
36.00,49.00,"Lewis County, NY",9.30,9.70,10.10,9.70,7.90,7.00,6.80,6.60,5.50,5.50,,
36.00,51.00,"Livingston County, NY",8.20,7.70,7.90,7.20,5.80,5.30,5.00,5.00,4.30,4.20,,
36.00,53.00,"Madison County, NY",8.40,8.20,8.60,7.80,6.50,5.70,5.40,5.50,4.80,4.50,,
36.00,55.00,"Monroe County, NY",8.20,7.70,8.00,7.20,5.80,5.10,4.80,4.90,4.20,4.20,,
36.00,57.00,"Montgomery County, NY",10.30,10.30,10.50,9.40,7.50,6.60,5.80,5.70,5.10,5.10,,
36.00,59.00,"Nassau County, NY",7.30,6.90,7.10,6.10,4.80,4.30,4.00,4.10,3.50,3.40,,
36.00,61.00,"New York County, NY",8.60,7.90,8.10,7.50,6.00,4.80,4.50,4.00,3.70,3.50,,
36.00,63.00,"Niagara County, NY",9.80,9.20,9.50,8.70,7.10,6.20,5.90,6.20,5.20,5.00,,
36.00,65.00,"Oneida County, NY",7.80,8.10,8.40,7.60,6.20,5.40,4.90,5.00,4.40,4.30,,
36.00,67.00,"Onondaga County, NY",8.20,7.80,8.00,7.00,5.60,5.00,4.60,4.70,4.00,3.90,,
36.00,69.00,"Ontario County, NY",7.60,7.10,7.40,6.50,5.30,4.80,4.40,4.50,3.90,3.90,,
36.00,71.00,"Orange County, NY",8.10,7.80,8.00,7.00,5.50,4.70,4.40,4.50,3.90,3.80,,
36.00,73.00,"Orleans County, NY",9.80,9.30,9.80,9.30,7.70,6.40,5.80,5.90,4.90,4.70,,
36.00,75.00,"Oswego County, NY",10.90,10.90,11.10,10.10,8.10,7.20,6.60,6.40,5.50,5.40,,
36.00,77.00,"Otsego County, NY",7.70,7.80,8.00,7.00,5.80,5.40,5.00,5.00,4.30,4.20,,
36.00,79.00,"Putnam County, NY",7.30,7.10,7.30,6.20,5.00,4.30,4.10,4.20,3.70,3.70,,
36.00,81.00,"Queens County, NY",8.70,8.10,8.40,7.70,6.20,4.90,4.50,3.90,3.60,3.50,,
36.00,83.00,"Rensselaer County, NY",7.90,7.70,7.90,6.80,5.40,4.70,4.40,4.40,3.90,3.80,,
36.00,85.00,"Richmond County, NY",9.50,9.20,9.60,8.90,7.30,5.70,5.20,4.60,4.10,3.90,,
36.00,87.00,"Rockland County, NY",7.60,7.20,7.40,6.40,5.20,4.60,4.30,4.30,3.70,3.60,,
36.00,89.00,"St. Lawrence County, NY",10.50,10.40,10.30,9.40,7.80,7.40,6.70,6.60,5.60,5.50,,
36.00,91.00,"Saratoga County, NY",7.00,6.70,6.90,6.00,4.70,4.20,3.90,4.00,3.50,3.40,,
36.00,93.00,"Schenectady County, NY",7.80,7.60,7.80,6.90,5.40,4.80,4.40,4.50,4.00,3.80,,
36.00,95.00,"Schoharie County, NY",9.10,9.00,9.30,8.30,6.80,5.80,5.50,5.50,4.80,4.70,,
36.00,97.00,"Schuyler County, NY",9.30,8.90,9.50,9.00,7.10,6.70,6.10,5.80,5.10,4.70,,
36.00,99.00,"Seneca County, NY",8.40,8.00,8.10,7.10,5.70,5.20,4.80,4.50,3.80,3.80,,
36.00,101.00,"Steuben County, NY",9.80,9.20,9.50,8.70,6.90,6.30,5.90,5.70,4.90,4.60,,
36.00,103.00,"Suffolk County, NY",7.90,7.70,7.90,6.80,5.40,4.70,4.40,4.50,3.80,3.70,,
36.00,105.00,"Sullivan County, NY",9.10,8.90,9.20,8.30,6.60,5.40,4.90,4.90,4.10,4.00,,
36.00,107.00,"Tioga County, NY",8.10,7.70,8.00,7.30,6.10,5.60,5.20,5.10,4.40,4.10,,
36.00,109.00,"Tompkins County, NY",6.30,6.10,6.20,5.30,4.40,4.40,4.20,4.30,3.60,3.60,,
36.00,111.00,"Ulster County, NY",7.90,7.90,8.40,7.30,5.70,4.80,4.50,4.50,3.90,3.80,,
36.00,113.00,"Warren County, NY",9.20,9.00,9.30,8.40,6.60,5.60,5.30,5.30,4.60,4.60,,
36.00,115.00,"Washington County, NY",8.40,8.20,8.40,7.70,6.10,5.10,4.70,4.60,4.20,4.10,,
36.00,117.00,"Wayne County, NY",9.00,8.50,8.70,7.80,6.20,5.40,5.10,4.90,4.10,4.00,,
36.00,119.00,"Westchester County, NY",7.50,7.10,7.40,6.40,5.20,4.60,4.40,4.50,3.90,3.80,,
36.00,121.00,"Wyoming County, NY",9.60,8.80,9.00,8.10,6.60,5.70,5.40,5.60,4.60,4.40,,
36.00,123.00,"Yates County, NY",7.50,7.60,7.90,7.00,5.70,5.00,4.50,4.40,3.80,3.70,,
37.00,1.00,"Alamance County, NC",10.80,9.60,8.70,7.10,5.50,5.30,4.70,4.30,3.80,3.80,,
37.00,3.00,"Alexander County, NC",12.90,11.30,9.80,7.60,5.50,4.90,4.30,3.60,3.20,3.30,,
37.00,5.00,"Alleghany County, NC",11.90,12.20,10.70,8.50,6.60,6.10,5.50,5.10,4.60,4.80,,
37.00,7.00,"Anson County, NC",14.00,12.30,11.20,9.20,6.90,6.50,5.80,5.20,4.50,4.20,,
37.00,9.00,"Ashe County, NC",11.70,11.00,10.70,8.90,6.70,5.90,4.80,4.10,3.70,3.70,,
37.00,11.00,"Avery County, NC",10.70,11.10,10.90,8.70,6.40,5.90,5.00,4.30,3.70,3.70,,
37.00,13.00,"Beaufort County, NC",11.60,11.10,10.80,9.20,7.10,6.50,5.70,5.10,4.70,4.60,,
37.00,15.00,"Bertie County, NC",11.70,12.00,11.70,9.80,7.70,7.10,6.60,5.90,5.00,4.80,,
37.00,17.00,"Bladen County, NC",13.20,13.40,13.00,11.20,9.10,7.90,6.90,5.80,5.40,4.80,,
37.00,19.00,"Brunswick County, NC",12.40,12.20,11.50,9.50,7.70,7.20,6.50,5.70,5.40,5.20,,
37.00,21.00,"Buncombe County, NC",8.50,7.90,7.40,5.80,4.60,4.30,3.90,3.50,3.00,3.00,,
37.00,23.00,"Burke County, NC",12.80,11.40,10.10,8.10,6.00,5.60,4.90,4.20,3.70,3.70,,
37.00,25.00,"Cabarrus County, NC",11.40,10.40,9.20,7.40,5.70,5.10,4.60,4.20,3.70,3.60,,
37.00,27.00,"Caldwell County, NC",14.70,13.20,11.90,9.30,7.10,6.20,5.20,4.50,3.90,4.10,,
37.00,29.00,"Camden County, NC",8.30,8.50,8.00,6.90,5.90,5.70,5.10,4.40,3.80,3.90,,
37.00,31.00,"Carteret County, NC",9.50,9.70,9.10,7.60,6.00,5.80,5.20,4.40,4.40,4.20,,
37.00,33.00,"Caswell County, NC",13.10,11.80,10.90,8.80,7.00,6.20,5.40,4.70,4.50,4.50,,
37.00,35.00,"Catawba County, NC",12.90,11.70,10.40,8.30,6.20,5.40,4.70,4.20,3.60,3.60,,
37.00,37.00,"Chatham County, NC",8.50,8.10,8.00,6.10,4.70,4.70,4.20,3.90,3.40,3.40,,
37.00,39.00,"Cherokee County, NC",12.80,11.80,11.20,9.00,6.90,6.40,5.70,5.00,4.50,4.50,,
37.00,41.00,"Chowan County, NC",11.90,12.20,11.10,9.60,7.70,7.10,6.40,5.30,4.50,4.70,,
37.00,43.00,"Clay County, NC",12.40,11.50,10.60,8.50,6.40,6.00,5.50,5.00,4.40,4.50,,
37.00,45.00,"Cleveland County, NC",14.60,12.40,11.30,9.20,7.10,6.30,5.50,4.60,4.00,4.00,,
37.00,47.00,"Columbus County, NC",13.30,13.40,12.50,10.00,8.30,7.40,6.40,5.50,5.10,4.90,,
37.00,49.00,"Craven County, NC",10.60,10.50,9.70,8.40,6.70,6.00,5.20,4.70,4.30,4.10,,
37.00,51.00,"Cumberland County, NC",10.00,10.60,10.80,9.40,7.80,7.20,6.40,5.80,5.30,5.10,,
37.00,53.00,"Currituck County, NC",8.80,9.10,8.80,7.70,6.10,5.70,5.10,4.40,3.60,3.60,,
37.00,55.00,"Dare County, NC",12.00,13.10,12.60,10.90,8.20,7.40,6.80,5.90,5.20,4.70,,
37.00,57.00,"Davidson County, NC",12.20,11.00,9.90,8.00,6.10,5.50,4.80,4.30,3.70,3.70,,
37.00,59.00,"Davie County, NC",11.70,10.60,9.30,7.30,5.70,5.00,4.50,4.00,3.50,3.40,,
37.00,61.00,"Duplin County, NC",9.20,9.40,9.30,7.80,6.20,5.70,5.30,4.90,4.40,4.10,,
37.00,63.00,"Durham County, NC",8.20,8.10,7.60,6.10,5.00,5.00,4.50,4.10,3.60,3.40,,
37.00,65.00,"Edgecombe County, NC",15.60,15.50,14.60,12.60,10.00,9.50,8.70,7.70,7.00,5.90,,
37.00,67.00,"Forsyth County, NC",10.00,9.80,9.10,7.30,5.80,5.40,4.90,4.40,3.90,3.70,,
37.00,69.00,"Franklin County, NC",10.80,10.60,9.90,8.00,6.30,5.80,5.20,4.70,4.10,4.00,,
37.00,71.00,"Gaston County, NC",13.40,11.90,10.70,8.70,6.60,5.90,5.30,4.60,4.00,3.90,,
37.00,73.00,"Gates County, NC",7.90,8.20,7.90,6.80,5.80,5.40,5.10,4.40,4.10,4.10,,
37.00,75.00,"Graham County, NC",17.40,18.10,18.10,14.90,13.00,11.90,8.80,6.80,5.90,5.40,,
37.00,77.00,"Granville County, NC",9.60,8.90,8.20,6.70,5.30,4.90,4.30,3.80,3.50,3.40,,
37.00,79.00,"Greene County, NC",10.00,9.60,8.80,7.60,6.00,5.50,5.30,4.40,3.90,3.80,,
37.00,81.00,"Guilford County, NC",11.00,10.50,9.80,8.00,6.40,5.80,5.20,4.80,4.30,4.10,,
37.00,83.00,"Halifax County, NC",14.60,14.60,13.90,11.50,9.40,8.70,7.90,7.30,6.20,5.70,,
37.00,85.00,"Harnett County, NC",11.20,11.40,10.90,9.00,7.20,6.60,5.80,5.10,4.80,4.60,,
37.00,87.00,"Haywood County, NC",10.20,10.10,9.30,7.60,5.60,5.20,4.50,4.00,3.50,3.40,,
37.00,89.00,"Henderson County, NC",9.00,8.50,7.70,6.00,4.90,4.70,4.30,3.80,3.30,3.30,,
37.00,91.00,"Hertford County, NC",10.50,11.30,11.00,9.10,7.20,7.00,6.60,5.80,5.10,5.20,,
37.00,93.00,"Hoke County, NC",10.00,10.90,10.90,9.60,8.10,7.80,6.60,5.80,5.10,4.90,,
37.00,95.00,"Hyde County, NC",11.00,13.40,13.80,11.30,8.90,9.00,9.50,8.40,8.30,8.60,,
37.00,97.00,"Iredell County, NC",12.80,11.40,10.20,8.10,6.10,5.40,4.80,4.30,3.70,3.60,,
37.00,99.00,"Jackson County, NC",10.80,11.20,10.80,8.60,6.50,6.00,5.40,4.80,4.30,4.10,,
37.00,101.00,"Johnston County, NC",9.80,9.50,8.60,6.90,5.50,5.20,4.70,4.20,3.70,3.60,,
37.00,103.00,"Jones County, NC",11.10,10.60,10.20,8.20,6.50,5.70,5.30,4.50,4.30,3.90,,
37.00,105.00,"Lee County, NC",12.60,12.30,11.60,9.90,7.90,7.10,5.90,5.10,4.50,4.50,,
37.00,107.00,"Lenoir County, NC",11.70,10.90,10.00,8.40,6.90,6.30,5.90,4.50,4.00,3.80,,
37.00,109.00,"Lincoln County, NC",12.60,11.20,9.80,8.00,6.00,5.40,4.70,4.00,3.50,3.50,,
37.00,111.00,"McDowell County, NC",13.20,12.40,11.10,8.70,6.20,5.40,4.80,4.10,3.50,3.80,,
37.00,113.00,"Macon County, NC",11.40,11.30,10.90,8.90,6.40,6.10,5.40,4.70,4.00,3.90,,
37.00,115.00,"Madison County, NC",10.30,10.30,10.00,8.00,6.00,5.60,4.90,4.30,3.70,3.60,,
37.00,117.00,"Martin County, NC",12.60,12.50,12.30,10.20,7.60,7.60,6.80,5.60,5.10,5.10,,
37.00,119.00,"Mecklenburg County, NC",10.60,9.90,9.00,7.30,5.80,5.30,4.70,4.30,3.90,3.60,,
37.00,121.00,"Mitchell County, NC",12.30,11.90,12.50,10.80,7.50,6.80,6.10,5.20,4.60,4.60,,
37.00,123.00,"Montgomery County, NC",12.20,11.80,10.80,8.10,6.20,5.60,5.20,4.60,4.10,4.00,,
37.00,125.00,"Moore County, NC",10.00,9.50,9.00,7.60,5.90,5.70,5.00,4.50,3.90,3.80,,
37.00,127.00,"Nash County, NC",12.40,12.50,11.80,10.10,7.70,7.20,6.60,6.00,5.20,4.80,,
37.00,129.00,"New Hanover County, NC",9.60,9.50,8.80,7.30,5.70,5.30,4.70,4.10,3.90,3.60,,
37.00,131.00,"Northampton County, NC",11.50,12.20,11.80,9.70,7.80,7.40,7.30,6.20,5.20,5.20,,
37.00,133.00,"Onslow County, NC",8.20,8.30,8.20,6.80,5.90,5.80,5.50,5.30,4.90,4.60,,
37.00,135.00,"Orange County, NC",6.50,6.50,6.30,5.20,4.50,4.60,4.20,3.80,3.30,3.30,,
37.00,137.00,"Pamlico County, NC",10.10,9.70,9.20,8.20,6.50,5.90,5.30,4.60,4.20,3.80,,
37.00,139.00,"Pasquotank County, NC",9.80,10.30,10.30,9.40,7.80,7.20,6.30,5.50,4.90,4.60,,
37.00,141.00,"Pender County, NC",11.30,11.30,10.70,8.80,6.90,6.00,5.30,4.60,4.30,3.90,,
37.00,143.00,"Perquimans County, NC",10.50,11.00,10.70,9.30,7.60,7.00,6.40,5.70,4.90,5.00,,
37.00,145.00,"Person County, NC",12.30,11.90,11.30,9.80,7.50,6.70,5.50,4.70,4.20,4.20,,
37.00,147.00,"Pitt County, NC",10.10,10.10,9.30,7.80,6.30,6.00,5.60,4.90,4.40,4.20,,
37.00,149.00,"Polk County, NC",10.00,9.30,8.70,6.40,5.20,5.00,4.60,4.20,3.90,3.80,,
37.00,151.00,"Randolph County, NC",11.90,10.90,10.20,8.40,6.40,5.60,4.90,4.40,3.80,3.80,,
37.00,153.00,"Richmond County, NC",14.70,14.60,13.70,11.40,8.70,7.80,6.90,6.00,5.60,5.30,,
37.00,155.00,"Robeson County, NC",13.60,14.20,13.60,11.50,9.20,8.40,8.00,6.50,6.00,5.40,,
37.00,157.00,"Rockingham County, NC",13.10,12.30,11.50,9.40,7.30,6.50,5.70,5.20,4.70,4.40,,
37.00,159.00,"Rowan County, NC",13.90,12.40,11.10,9.00,6.90,6.00,5.60,4.70,4.10,4.00,,
37.00,161.00,"Rutherford County, NC",16.60,14.60,13.50,10.90,8.30,7.70,6.70,6.10,5.20,4.90,,
37.00,163.00,"Sampson County, NC",9.60,9.80,9.60,7.90,6.30,5.80,5.50,4.80,4.10,3.90,,
37.00,165.00,"Scotland County, NC",17.50,18.00,17.50,14.70,11.60,10.50,9.10,7.70,7.50,6.60,,
37.00,167.00,"Stanly County, NC",13.10,11.80,10.20,7.90,5.90,5.30,4.60,4.10,3.70,3.70,,
37.00,169.00,"Stokes County, NC",11.30,10.40,9.50,7.60,5.90,5.40,4.80,4.20,3.70,3.60,,
37.00,171.00,"Surry County, NC",11.90,10.80,9.90,8.10,6.00,5.40,4.80,4.20,3.60,3.70,,
37.00,173.00,"Swain County, NC",14.60,15.60,15.00,12.10,8.70,7.60,6.10,5.10,4.40,4.00,,
37.00,175.00,"Transylvania County, NC",9.70,9.40,8.90,7.20,5.70,5.40,4.90,4.30,3.80,3.70,,
37.00,177.00,"Tyrrell County, NC",14.70,14.90,13.90,12.60,9.70,9.40,8.50,7.60,6.40,5.90,,
37.00,179.00,"Union County, NC",9.90,9.10,8.00,6.40,5.10,4.80,4.40,4.00,3.60,3.50,,
37.00,181.00,"Vance County, NC",14.00,14.90,13.80,11.20,9.10,8.50,7.20,6.20,5.90,5.80,,
37.00,183.00,"Wake County, NC",8.20,7.80,7.30,5.80,4.80,4.70,4.30,3.90,3.50,3.30,,
37.00,185.00,"Warren County, NC",13.60,13.90,12.70,10.60,8.60,8.20,7.30,6.90,6.10,5.70,,
37.00,187.00,"Washington County, NC",14.10,16.90,15.70,12.10,9.40,8.60,7.40,6.60,6.10,5.90,,
37.00,189.00,"Watauga County, NC",7.80,7.90,7.60,6.20,5.00,4.80,4.50,4.10,3.60,3.50,,
37.00,191.00,"Wayne County, NC",9.10,9.00,8.70,7.50,6.20,6.00,5.80,5.00,4.40,4.10,,
37.00,193.00,"Wilkes County, NC",13.30,11.80,10.60,8.70,6.40,5.60,4.80,4.30,3.80,4.10,,
37.00,195.00,"Wilson County, NC",13.80,13.90,13.30,11.40,9.20,9.40,8.20,7.20,6.30,5.80,,
37.00,197.00,"Yadkin County, NC",10.90,10.30,9.40,7.50,5.50,4.90,4.40,4.00,3.40,3.40,,
37.00,199.00,"Yancey County, NC",11.70,11.30,10.90,9.30,6.60,5.80,5.20,4.60,3.70,3.80,,
38.00,1.00,"Adams County, ND",2.80,2.70,2.70,2.50,2.60,2.90,2.60,2.50,1.90,2.20,,
38.00,3.00,"Barnes County, ND",4.40,3.80,3.30,3.20,3.00,3.20,3.20,2.80,2.50,3.00,,
38.00,5.00,"Benson County, ND",5.30,5.80,6.70,7.50,6.30,4.60,4.00,3.60,3.70,4.20,,
38.00,7.00,"Billings County, ND",3.10,3.70,3.20,2.80,2.90,3.00,3.00,3.20,2.60,2.60,,
38.00,9.00,"Bottineau County, ND",3.90,3.60,3.20,3.80,3.30,4.40,4.70,3.30,3.20,3.30,,
38.00,11.00,"Bowman County, ND",2.50,2.10,1.80,2.00,1.80,1.80,2.20,1.80,1.80,1.60,,
38.00,13.00,"Burke County, ND",2.70,2.30,1.90,2.20,2.50,3.30,4.50,3.10,2.20,2.30,,
38.00,15.00,"Burleigh County, ND",3.50,3.10,2.70,2.50,2.40,2.40,2.60,2.50,2.50,2.40,,
38.00,17.00,"Cass County, ND",3.50,3.10,2.80,2.70,2.40,2.20,2.20,2.10,2.20,2.00,,
38.00,19.00,"Cavalier County, ND",3.00,2.90,3.00,3.30,2.80,2.80,2.70,2.70,2.50,2.80,,
38.00,21.00,"Dickey County, ND",3.20,2.80,2.60,2.30,2.00,1.90,1.90,1.80,1.70,1.90,,
38.00,23.00,"Divide County, ND",2.00,1.70,1.50,1.40,1.50,1.80,2.60,1.60,1.20,1.40,,
38.00,25.00,"Dunn County, ND",3.10,2.00,1.50,1.40,1.20,2.00,3.10,2.20,1.50,1.60,,
38.00,27.00,"Eddy County, ND",4.70,4.70,4.90,6.00,5.40,4.80,4.30,4.80,4.70,4.50,,
38.00,29.00,"Emmons County, ND",6.70,5.80,5.10,5.30,5.50,4.90,4.40,4.10,4.60,4.10,,
38.00,31.00,"Foster County, ND",3.40,3.10,3.00,3.40,3.00,2.90,3.00,2.50,2.50,2.70,,
38.00,33.00,"Golden Valley County, ND",2.60,2.50,2.40,2.20,2.10,2.30,2.70,2.10,1.90,1.80,,
38.00,35.00,"Grand Forks County, ND",3.40,3.50,3.20,3.00,2.70,2.40,2.40,2.20,2.10,2.10,,
38.00,37.00,"Grant County, ND",3.60,3.50,3.00,2.90,2.70,3.10,3.00,3.00,2.50,2.30,,
38.00,39.00,"Griggs County, ND",2.90,2.90,2.50,2.40,2.30,2.40,2.90,2.90,2.10,2.50,,
38.00,41.00,"Hettinger County, ND",3.00,2.80,2.60,2.70,2.00,2.50,3.00,2.00,1.90,2.00,,
38.00,43.00,"Kidder County, ND",5.20,5.00,4.90,4.70,3.80,3.70,3.80,3.60,4.20,4.00,,
38.00,45.00,"LaMoure County, ND",3.50,2.90,2.40,2.30,2.40,2.50,2.40,1.90,1.90,2.10,,
38.00,47.00,"Logan County, ND",3.50,3.00,2.90,3.10,2.90,2.90,3.40,2.60,2.30,2.30,,
38.00,49.00,"McHenry County, ND",4.70,4.40,4.10,4.10,4.10,4.20,4.90,4.30,3.80,3.50,,
38.00,51.00,"McIntosh County, ND",4.30,3.60,3.10,3.00,2.90,3.20,3.10,2.60,2.50,3.00,,
38.00,53.00,"McKenzie County, ND",2.10,1.70,1.50,1.50,1.50,2.50,3.80,2.50,1.60,1.60,,
38.00,55.00,"McLean County, ND",5.00,4.60,4.20,4.20,3.90,3.70,3.50,3.20,3.10,3.20,,
38.00,57.00,"Mercer County, ND",5.10,5.20,5.10,4.60,3.90,4.20,4.40,4.10,4.00,4.20,,
38.00,59.00,"Morton County, ND",4.50,3.90,3.40,3.30,3.20,3.10,3.30,3.10,3.10,3.00,,
38.00,61.00,"Mountrail County, ND",2.60,2.10,1.60,1.50,1.20,2.00,3.00,2.10,1.50,1.40,,
38.00,63.00,"Nelson County, ND",4.00,4.20,4.00,4.30,3.70,3.70,3.40,3.20,3.20,3.10,,
38.00,65.00,"Oliver County, ND",5.60,5.90,6.40,6.10,6.20,5.90,5.50,4.20,3.90,3.70,,
38.00,67.00,"Pembina County, ND",6.20,6.70,6.10,6.00,5.50,5.30,5.00,4.20,3.80,3.50,,
38.00,69.00,"Pierce County, ND",5.20,4.60,4.10,4.20,4.10,4.20,4.00,3.20,3.00,3.20,,
38.00,71.00,"Ramsey County, ND",3.70,3.70,4.00,3.70,3.50,3.40,2.90,2.70,2.70,2.90,,
38.00,73.00,"Ransom County, ND",4.50,3.40,2.90,2.90,2.80,2.50,2.30,2.00,1.80,1.70,,
38.00,75.00,"Renville County, ND",2.70,2.70,2.20,2.40,2.60,3.30,3.90,2.60,2.30,2.50,,
38.00,77.00,"Richland County, ND",3.80,3.70,3.50,3.30,3.00,2.70,2.70,2.40,2.50,2.30,,
38.00,79.00,"Rolette County, ND",10.70,10.60,10.10,12.30,11.20,10.30,10.80,10.50,9.00,8.20,,
38.00,81.00,"Sargent County, ND",4.20,2.90,2.50,2.50,2.20,1.80,1.90,2.10,1.80,1.80,,
38.00,83.00,"Sheridan County, ND",3.80,3.90,3.50,3.90,4.90,5.00,5.60,4.50,4.40,4.30,,
38.00,85.00,"Sioux County, ND",5.00,5.20,4.90,4.60,4.60,4.40,4.40,3.80,4.00,3.90,,
38.00,87.00,"Slope County, ND",2.10,2.00,2.10,2.10,2.00,2.60,2.50,2.10,2.00,2.30,,
38.00,89.00,"Stark County, ND",2.70,2.10,1.70,1.70,1.60,2.70,3.90,2.70,2.30,2.00,,
38.00,91.00,"Steele County, ND",2.70,2.50,2.60,2.40,2.20,2.30,2.10,1.70,1.90,2.10,,
38.00,93.00,"Stutsman County, ND",4.10,3.70,3.30,3.10,2.70,2.60,2.50,2.40,2.40,2.30,,
38.00,95.00,"Towner County, ND",2.60,2.90,3.20,3.80,3.40,2.70,2.20,2.60,2.40,2.80,,
38.00,97.00,"Traill County, ND",3.60,3.50,3.00,2.90,2.60,2.80,2.80,2.50,2.50,2.60,,
38.00,99.00,"Walsh County, ND",5.00,4.80,4.70,4.90,4.50,4.20,3.80,3.40,3.00,3.30,,
